,input,input_type,values_type,size
16248,"[29, 26, 47, 46, 3, 24, 29, 40, 2, 16, 19, 20, 39]",<class 'list'>,<class 'int'>,13
16249,"[8, 11, 45, 15, 44, 33, 18, 5, 22, 16, 16, 15]",<class 'list'>,<class 'int'>,12
16250,"[31, 37, 2, 27, 46, 1, 20, 12, 38]",<class 'list'>,<class 'int'>,9
16251,"[5, 12, 30]",<class 'list'>,<class 'int'>,3
16252,"[5, 20, 34, 31, 5, 38, 30, 33, 26, 19, 48, 3]",<class 'list'>,<class 'int'>,12
16253,"[14, 24, 31, 4]",<class 'list'>,<class 'int'>,4
16254,"[43, 34, 43]",<class 'list'>,<class 'int'>,3
16255,"[8, 37, 18, 48, 12, 24, 48, 31, 32]",<class 'list'>,<class 'int'>,9
16256,"[30, 16, 23, 36, 15, 7, 39, 41, 8, 5, 13]",<class 'list'>,<class 'int'>,11
16257,"[21, 31, 7, 27, 19, 26, 46, 35, 24, 13, 23, 14]",<class 'list'>,<class 'int'>,12
16258,"[48, 40, 16, 30, 38, 26, 24, 6]",<class 'list'>,<class 'int'>,8
16259,"[49, 18, 48, 32]",<class 'list'>,<class 'int'>,4
16260,"[39, 34, 6, 24, 21, 45, 22, 25, 27, 42]",<class 'list'>,<class 'int'>,10
16261,"[17, 1, 32, 21, 18]",<class 'list'>,<class 'int'>,5
16262,"[16, 45, 18, 47, 36, 8, 49, 44, 9, 22, 2, 28]",<class 'list'>,<class 'int'>,12
16263,"[29, 15, 22, 7]",<class 'list'>,<class 'int'>,4
16264,"[21, 5, 4, 31]",<class 'list'>,<class 'int'>,4
16265,"[41, 8, 40, 17, 14, 22, 18, 36]",<class 'list'>,<class 'int'>,8
16266,"[43, 45, 1, 45, 29, 33, 15, 26, 30, 9]",<class 'list'>,<class 'int'>,10
16267,"[34, 13, 8, 46, 21, 22, 30, 49, 39, 36, 15, 27]",<class 'list'>,<class 'int'>,12
16268,"[23, 20, 41, 31, 33]",<class 'list'>,<class 'int'>,5
16269,"[14, 5, 20, 14, 21, 22]",<class 'list'>,<class 'int'>,6
16270,"[40, 21, 20, 17, 37, 25, 20, 5, 6, 22, 17, 38, 43]",<class 'list'>,<class 'int'>,13
16271,"[36, 45, 41, 35, 19, 36, 23, 29, 23, 6, 21, 45]",<class 'list'>,<class 'int'>,12
16272,"[8, 29, 31, 2, 4, 28, 3, 34]",<class 'list'>,<class 'int'>,8
16273,"[38, 45, 25, 40]",<class 'list'>,<class 'int'>,4
16274,"[46, 14, 13, 18, 2, 46, 42, 42, 20, 46]",<class 'list'>,<class 'int'>,10
16275,"[8, 6, 38, 29, 30, 32, 34, 39]",<class 'list'>,<class 'int'>,8
16276,"[14, 12, 29, 43, 39, 21, 20, 48, 4, 47, 46, 8, 9, 37]",<class 'list'>,<class 'int'>,14
16277,"[48, 27, 35, 15, 8, 21, 29, 18, 33, 41, 9]",<class 'list'>,<class 'int'>,11
16278,"[13, 48, 31, 43, 46, 2, 1, 18, 49, 43, 41, 29, 40, 19]",<class 'list'>,<class 'int'>,14
16279,"[8, 16, 26, 20, 17, 46, 18, 47]",<class 'list'>,<class 'int'>,8
16280,"[18, 10, 18, 10, 39, 38, 4, 24, 36, 10, 16, 13, 46]",<class 'list'>,<class 'int'>,13
16281,"[19, 2, 48, 17, 30, 24, 38, 7, 49]",<class 'list'>,<class 'int'>,9
16282,"[3, 4, 39, 9, 19, 39, 21, 3, 30, 2]",<class 'list'>,<class 'int'>,10
16283,"[23, 5, 29, 32, 5, 45, 11, 2, 41, 23, 23, 21]",<class 'list'>,<class 'int'>,12
16284,"[16, 41, 48, 48, 21, 14, 8, 26, 19, 26, 31]",<class 'list'>,<class 'int'>,11
16285,"[9, 3, 29, 12, 12, 47, 34]",<class 'list'>,<class 'int'>,7
16286,"[49, 32, 34, 44, 4, 15, 5, 39, 49, 5, 44, 35, 38, 14]",<class 'list'>,<class 'int'>,14
16287,"[32, 31, 49, 18, 1, 32, 26, 31, 21, 18, 30, 27]",<class 'list'>,<class 'int'>,12
16288,"[29, 18, 3, 35, 8, 35, 22, 6, 32, 26, 27]",<class 'list'>,<class 'int'>,11
16289,"[31, 31, 16, 30, 11, 48]",<class 'list'>,<class 'int'>,6
16290,"[18, 28, 15, 2, 32, 27, 9, 37, 28, 34, 43, 30, 35]",<class 'list'>,<class 'int'>,13
16291,"[25, 22, 1, 15, 21, 30]",<class 'list'>,<class 'int'>,6
16292,"[42, 48, 29, 26, 11, 33, 14, 48]",<class 'list'>,<class 'int'>,8
16293,"[48, 21, 46, 36, 34, 21, 11, 3]",<class 'list'>,<class 'int'>,8
16294,"[9, 37, 19, 43, 48, 12, 34, 10, 48, 9, 11, 49]",<class 'list'>,<class 'int'>,12
16295,"[23, 24, 27, 41, 26, 14, 35, 49, 39, 39, 10]",<class 'list'>,<class 'int'>,11
16296,"[19, 46, 49, 35, 38, 9]",<class 'list'>,<class 'int'>,6
16297,"[14, 49, 6, 36, 4, 7, 45, 3, 38, 43]",<class 'list'>,<class 'int'>,10
16298,"[32, 23, 43, 42, 6, 48, 36, 13, 43, 37, 21, 23, 21]",<class 'list'>,<class 'int'>,13
16299,"[41, 25, 2, 25, 39]",<class 'list'>,<class 'int'>,5
16300,"[45, 18, 35, 36]",<class 'list'>,<class 'int'>,4
16301,"[12, 8, 42, 11, 40, 15]",<class 'list'>,<class 'int'>,6
16302,"[15, 15, 30]",<class 'list'>,<class 'int'>,3
16303,"[30, 6, 26, 26, 31, 11, 43, 9, 30, 26, 30, 14, 40, 47]",<class 'list'>,<class 'int'>,14
16304,"[20, 47, 24, 7, 38, 29, 25, 26, 24, 10, 48]",<class 'list'>,<class 'int'>,11
16305,"[9, 46, 23, 37, 20, 36, 45, 19, 42, 31, 49, 25]",<class 'list'>,<class 'int'>,12
16306,"[37, 20, 37, 47, 33, 20, 13, 14, 33]",<class 'list'>,<class 'int'>,9
16307,"[35, 41, 29, 45, 20, 33, 9, 9, 25, 3, 29, 42, 28, 8]",<class 'list'>,<class 'int'>,14
16308,"[31, 8, 32, 30, 43, 49]",<class 'list'>,<class 'int'>,6
16309,"[8, 23, 38, 43, 1, 33]",<class 'list'>,<class 'int'>,6
16310,"[28, 38, 30, 46, 35, 19, 15, 27, 14, 41, 40]",<class 'list'>,<class 'int'>,11
16311,"[43, 16, 18]",<class 'list'>,<class 'int'>,3
16312,"[39, 44, 31, 33, 3, 14, 35, 29, 4, 24, 11, 23, 26, 11]",<class 'list'>,<class 'int'>,14
16313,"[38, 24, 36, 6, 40, 22, 41]",<class 'list'>,<class 'int'>,7
16314,"[46, 23, 23, 43, 12, 30, 15, 34, 36, 37, 1, 49, 16, 5]",<class 'list'>,<class 'int'>,14
16315,"[45, 10, 45, 30, 25, 20, 27, 9, 34, 44]",<class 'list'>,<class 'int'>,10
16316,"[20, 32, 38, 20, 9, 29, 49, 29, 13, 6]",<class 'list'>,<class 'int'>,10
16317,"[43, 9, 5, 30, 2, 12, 12]",<class 'list'>,<class 'int'>,7
16318,"[43, 39, 18, 28, 18, 45, 13, 1, 6, 5]",<class 'list'>,<class 'int'>,10
16319,"[32, 21, 40, 2, 22, 38, 7, 22, 17, 23, 32, 35, 2]",<class 'list'>,<class 'int'>,13
16320,"[10, 39, 44, 2, 10, 21, 15, 31, 7, 19, 44, 48, 12]",<class 'list'>,<class 'int'>,13
16321,"[31, 43, 38, 47, 35, 16, 30, 42, 4]",<class 'list'>,<class 'int'>,9
16322,"[8, 33, 28, 8, 34]",<class 'list'>,<class 'int'>,5
16323,"[43, 6, 4, 31, 42, 23, 6, 7]",<class 'list'>,<class 'int'>,8
16324,"[43, 4, 1, 46, 2, 25, 30, 17, 41, 21, 17]",<class 'list'>,<class 'int'>,11
16325,"[5, 26, 10, 27, 20, 43, 14, 23, 10, 7, 19]",<class 'list'>,<class 'int'>,11
16326,"[8, 41, 32, 12, 26, 1, 13, 11]",<class 'list'>,<class 'int'>,8
16327,"[21, 21, 1, 2, 6, 11, 1, 2, 21]",<class 'list'>,<class 'int'>,9
16328,"[3, 26, 23, 48, 49, 48, 20, 23, 5, 5, 28, 22, 17]",<class 'list'>,<class 'int'>,13
16329,"[36, 42, 21, 31]",<class 'list'>,<class 'int'>,4
16330,"[11, 20, 6, 41, 5, 24, 12, 18, 24, 13, 45]",<class 'list'>,<class 'int'>,11
16331,"[10, 35, 46, 5, 47, 31, 15]",<class 'list'>,<class 'int'>,7
16332,"[22, 7, 20]",<class 'list'>,<class 'int'>,3
16333,"[35, 25, 40, 36, 21]",<class 'list'>,<class 'int'>,5
16334,"[22, 12, 17, 4, 36, 31, 10, 49, 38, 35]",<class 'list'>,<class 'int'>,10
16335,"[35, 34, 10, 38, 31, 13, 32, 20]",<class 'list'>,<class 'int'>,8
16336,"[27, 22, 15, 7, 27, 12, 6, 17]",<class 'list'>,<class 'int'>,8
16337,"[30, 20, 49, 20, 8, 47, 38, 31, 10, 26, 25, 21, 12, 44]",<class 'list'>,<class 'int'>,14
16338,"[48, 38, 37, 45, 24, 45, 15, 13, 38, 29, 29, 24, 21, 44]",<class 'list'>,<class 'int'>,14
16339,"[34, 9, 30, 10, 19, 46, 14, 36, 43]",<class 'list'>,<class 'int'>,9
16340,"[11, 36, 15, 49, 47, 15, 45, 43, 18, 15, 27, 22]",<class 'list'>,<class 'int'>,12
16341,"[3, 10, 46, 24, 46, 36, 42, 25, 24, 21, 35]",<class 'list'>,<class 'int'>,11
16342,"[48, 8, 4, 22, 32]",<class 'list'>,<class 'int'>,5
16343,"[17, 27, 49, 44, 36, 25, 41, 7, 45]",<class 'list'>,<class 'int'>,9
16344,"[44, 46, 36, 29, 23, 34, 7]",<class 'list'>,<class 'int'>,7
16345,"[16, 29, 12, 7, 44, 14, 2]",<class 'list'>,<class 'int'>,7
16346,"[1, 18, 3, 35, 12, 16, 33, 7, 20]",<class 'list'>,<class 'int'>,9
16347,"[36, 25, 39, 25]",<class 'list'>,<class 'int'>,4
16348,"[35, 10, 19, 37]",<class 'list'>,<class 'int'>,4
16349,"[43, 9, 3, 48, 22, 15, 34, 15, 17, 45, 39, 21]",<class 'list'>,<class 'int'>,12
16350,"[27, 49, 18, 7, 26, 17, 21]",<class 'list'>,<class 'int'>,7
16351,"[44, 36, 31, 23, 30, 29, 3, 35]",<class 'list'>,<class 'int'>,8
16352,"[47, 45, 28, 40, 7, 37, 25, 29]",<class 'list'>,<class 'int'>,8
16353,"[9, 9, 43, 32, 21, 20, 44, 7, 37, 37, 25, 29, 22, 8]",<class 'list'>,<class 'int'>,14
16354,"[32, 39, 14, 21, 29, 36, 10, 14, 38, 5, 39, 14, 12, 48]",<class 'list'>,<class 'int'>,14
16355,"[5, 35, 14, 46, 28, 2, 47, 18, 33, 2, 12, 1, 6]",<class 'list'>,<class 'int'>,13
16356,"[9, 37, 13, 17]",<class 'list'>,<class 'int'>,4
16357,"[3, 3, 39, 5, 28, 5, 1, 32]",<class 'list'>,<class 'int'>,8
16358,"[43, 9, 28, 15, 12, 21, 32, 33, 22]",<class 'list'>,<class 'int'>,9
16359,"[6, 44, 23, 32, 4, 25, 16, 44, 45, 3]",<class 'list'>,<class 'int'>,10
16360,"[3, 19, 29, 32, 9]",<class 'list'>,<class 'int'>,5
16361,"[7, 27, 14, 19, 26, 10, 39, 6, 46, 47, 6, 14, 23, 17]",<class 'list'>,<class 'int'>,14
16362,"[38, 19, 29, 48, 18, 12]",<class 'list'>,<class 'int'>,6
16363,"[42, 31, 3, 10, 17, 20, 14, 31, 17, 11, 39, 24, 32, 33]",<class 'list'>,<class 'int'>,14
16364,"[41, 34, 43, 18, 37, 21, 48, 35, 30, 42, 12, 34, 20]",<class 'list'>,<class 'int'>,13
16365,"[17, 41, 49, 24, 9, 48, 44, 11, 19, 3, 37, 48]",<class 'list'>,<class 'int'>,12
16366,"[26, 26, 9, 3, 7, 25, 25, 12, 24, 17, 11]",<class 'list'>,<class 'int'>,11
16367,"[47, 26, 6, 14, 10, 1, 14, 3, 43, 45, 11, 7]",<class 'list'>,<class 'int'>,12
16368,"[27, 23, 37, 21, 23, 38, 38, 38, 10, 20]",<class 'list'>,<class 'int'>,10
16369,"[30, 32, 6, 46, 28, 37, 32, 15, 45, 44, 35, 47, 48]",<class 'list'>,<class 'int'>,13
16370,"[12, 6, 45, 38, 1, 21, 10, 3, 48, 26, 3, 23, 41]",<class 'list'>,<class 'int'>,13
16371,"[46, 44, 14, 45]",<class 'list'>,<class 'int'>,4
16372,"[47, 7, 46, 36, 5]",<class 'list'>,<class 'int'>,5
16373,"[17, 2, 10]",<class 'list'>,<class 'int'>,3
16374,"[43, 12, 2, 34, 40]",<class 'list'>,<class 'int'>,5
16375,"[43, 8, 48, 42, 31, 32]",<class 'list'>,<class 'int'>,6
16376,"[36, 3, 43, 11, 18]",<class 'list'>,<class 'int'>,5
16377,"[36, 20, 46, 38, 29, 5, 5]",<class 'list'>,<class 'int'>,7
16378,"[34, 30, 9, 45, 20, 9, 1, 28, 20]",<class 'list'>,<class 'int'>,9
16379,"[2, 12, 31, 6, 15, 19, 8, 45, 17, 5, 25, 26, 36, 31]",<class 'list'>,<class 'int'>,14
16380,"[22, 1, 47, 17, 15]",<class 'list'>,<class 'int'>,5
16381,"[24, 6, 38, 19, 3, 10, 24, 17, 40, 8, 9, 13]",<class 'list'>,<class 'int'>,12
16382,"[35, 43, 26, 15, 20]",<class 'list'>,<class 'int'>,5
16383,"[29, 37, 37, 13, 6, 35]",<class 'list'>,<class 'int'>,6
16384,"[4, 5, 11, 15, 38, 43, 22, 24, 30, 49, 14]",<class 'list'>,<class 'int'>,11
16385,"[4, 23, 2, 14, 21, 14, 40, 12, 36, 6, 19, 34, 10]",<class 'list'>,<class 'int'>,13
16386,"[1, 30, 43, 45, 3, 44]",<class 'list'>,<class 'int'>,6
16387,"[28, 20, 2, 6, 32]",<class 'list'>,<class 'int'>,5
16388,"[13, 36, 29, 31, 43, 31, 35, 30, 23, 15, 5]",<class 'list'>,<class 'int'>,11
16389,"[38, 10, 34, 11, 12, 26, 38, 28, 13, 32, 16]",<class 'list'>,<class 'int'>,11
16390,"[20, 45, 30, 45, 40, 9, 44, 23, 11, 44, 19, 20, 31]",<class 'list'>,<class 'int'>,13
16391,"[25, 10, 29, 36, 8, 25, 28, 10, 37, 15, 23]",<class 'list'>,<class 'int'>,11
16392,"[30, 8, 47, 13]",<class 'list'>,<class 'int'>,4
16393,"[15, 19, 28, 49, 20, 7]",<class 'list'>,<class 'int'>,6
16394,"[18, 24, 46, 42, 28, 4]",<class 'list'>,<class 'int'>,6
16395,"[5, 18, 37, 2, 28]",<class 'list'>,<class 'int'>,5
16396,"[2, 18, 40]",<class 'list'>,<class 'int'>,3
16397,"[20, 8, 30, 15, 21, 37]",<class 'list'>,<class 'int'>,6
16398,"[1, 30, 22, 34, 9, 20, 34, 35, 44, 3, 13]",<class 'list'>,<class 'int'>,11
16399,"[40, 18, 10]",<class 'list'>,<class 'int'>,3
16400,"[47, 27, 40]",<class 'list'>,<class 'int'>,3
16401,"[15, 41, 49]",<class 'list'>,<class 'int'>,3
16402,"[35, 11, 31, 8, 12, 21, 3, 45, 28, 19, 34, 42]",<class 'list'>,<class 'int'>,12
16403,"[19, 49, 29, 30, 12, 23, 41, 36, 38, 19, 19, 7]",<class 'list'>,<class 'int'>,12
16404,"[4, 11, 17, 42, 34, 30, 48, 36, 32, 21, 2]",<class 'list'>,<class 'int'>,11
16405,"[45, 2, 22, 40]",<class 'list'>,<class 'int'>,4
16406,"[15, 30, 2, 5, 2, 12, 39, 24, 27]",<class 'list'>,<class 'int'>,9
16407,"[26, 35, 24, 35]",<class 'list'>,<class 'int'>,4
16408,"[30, 21, 16]",<class 'list'>,<class 'int'>,3
16409,"[7, 22, 27, 7, 27, 44, 26, 48, 45, 24, 44]",<class 'list'>,<class 'int'>,11
16410,"[17, 17, 16, 26, 49, 47, 39, 49]",<class 'list'>,<class 'int'>,8
16411,"[42, 1, 48, 8, 4, 21, 25, 45, 14, 6]",<class 'list'>,<class 'int'>,10
16412,"[39, 25, 45, 42, 10, 45, 27, 6, 34, 15, 11]",<class 'list'>,<class 'int'>,11
16413,"[42, 1, 1, 4, 4, 45, 18, 16]",<class 'list'>,<class 'int'>,8
16414,"[36, 13, 18, 27, 25, 14, 3]",<class 'list'>,<class 'int'>,7
16415,"[48, 16, 2, 12, 19, 24, 17]",<class 'list'>,<class 'int'>,7
16416,"[23, 33, 32, 21, 39]",<class 'list'>,<class 'int'>,5
16417,"[19, 13, 22, 16, 19, 36, 6]",<class 'list'>,<class 'int'>,7
16418,"[5, 7, 25, 12, 6, 15, 8, 25, 29, 47, 11]",<class 'list'>,<class 'int'>,11
16419,"[20, 21, 7, 38, 43, 20, 29, 27, 26, 16]",<class 'list'>,<class 'int'>,10
16420,"[37, 9, 19, 18, 16, 35, 21, 47, 37]",<class 'list'>,<class 'int'>,9
16421,"[16, 37, 49, 8, 22, 24, 6, 36]",<class 'list'>,<class 'int'>,8
16422,"[4, 31, 29, 6, 49, 5, 8, 33, 30, 28, 33, 23, 28]",<class 'list'>,<class 'int'>,13
16423,"[43, 4, 13, 24, 37, 10, 32, 18, 25, 20]",<class 'list'>,<class 'int'>,10
16424,"[24, 33, 15, 48, 34, 12, 44, 34]",<class 'list'>,<class 'int'>,8
16425,"[7, 44, 44, 49, 3, 41, 48, 48, 29, 7, 24, 14, 4]",<class 'list'>,<class 'int'>,13
16426,"[2, 20, 35, 2, 14, 29, 4, 20, 45, 23, 19, 44, 48, 48]",<class 'list'>,<class 'int'>,14
16427,"[18, 42, 39, 45, 23, 21]",<class 'list'>,<class 'int'>,6
16428,"[49, 5, 29, 21, 26, 25, 14]",<class 'list'>,<class 'int'>,7
16429,"[44, 22, 45, 46, 38, 47, 9, 22, 46, 11, 12]",<class 'list'>,<class 'int'>,11
16430,"[20, 47, 4, 38, 45, 16]",<class 'list'>,<class 'int'>,6
16431,"[31, 37, 20, 3, 7, 29, 43, 43, 5, 6, 20, 11, 30, 21]",<class 'list'>,<class 'int'>,14
16432,"[48, 48, 19, 13, 37]",<class 'list'>,<class 'int'>,5
16433,"[30, 39, 42, 6]",<class 'list'>,<class 'int'>,4
16434,"[35, 18, 33, 25, 9, 2, 31, 37, 45, 31]",<class 'list'>,<class 'int'>,10
16435,"[18, 12, 43, 41, 12, 26, 3, 34, 14, 32, 21, 43, 11]",<class 'list'>,<class 'int'>,13
16436,"[8, 43, 7, 45, 35, 3]",<class 'list'>,<class 'int'>,6
16437,"[5, 18, 26, 27]",<class 'list'>,<class 'int'>,4
16438,"[41, 10, 23, 42, 49, 23, 36, 37, 8, 2, 13, 48, 7]",<class 'list'>,<class 'int'>,13
16439,"[41, 32, 36, 19, 21, 46, 7, 4, 16, 29, 34, 35, 24, 26]",<class 'list'>,<class 'int'>,14
16440,"[6, 7, 49]",<class 'list'>,<class 'int'>,3
16441,"[22, 8, 47, 36, 20, 45, 31, 49, 32, 35, 17, 31]",<class 'list'>,<class 'int'>,12
16442,"[33, 22, 40]",<class 'list'>,<class 'int'>,3
16443,"[49, 49, 48, 33, 49, 12, 19, 8, 33, 46]",<class 'list'>,<class 'int'>,10
16444,"[19, 41, 29, 49, 21, 17, 40, 3, 46, 33, 46, 41, 26, 40]",<class 'list'>,<class 'int'>,14
16445,"[5, 38, 48, 29]",<class 'list'>,<class 'int'>,4
16446,"[8, 13, 26, 34, 31, 8, 5, 24]",<class 'list'>,<class 'int'>,8
16447,"[30, 24, 22, 19, 5, 31]",<class 'list'>,<class 'int'>,6
16448,"[46, 26, 21, 49]",<class 'list'>,<class 'int'>,4
16449,"[49, 13, 43, 49, 46, 31, 46, 29, 27, 32, 4, 20]",<class 'list'>,<class 'int'>,12
16450,"[32, 39, 2, 42, 3, 35, 20, 37, 42]",<class 'list'>,<class 'int'>,9
16451,"[24, 43, 12]",<class 'list'>,<class 'int'>,3
16452,"[4, 3, 44, 10, 7, 48, 40, 39, 48, 2]",<class 'list'>,<class 'int'>,10
16453,"[48, 47, 2, 49, 40, 11, 30, 31, 48, 7, 23, 37, 26]",<class 'list'>,<class 'int'>,13
16454,"[7, 41, 41, 13, 6, 36, 9, 29, 42]",<class 'list'>,<class 'int'>,9
16455,"[21, 10, 8, 40, 20, 32, 11, 5, 22, 5, 25, 23, 20]",<class 'list'>,<class 'int'>,13
16456,"[3, 16, 44, 22, 43, 27, 21, 28, 33, 29, 28]",<class 'list'>,<class 'int'>,11
16457,"[38, 39, 15, 6, 36, 32, 27]",<class 'list'>,<class 'int'>,7
16458,"[23, 47, 43, 20, 23, 15, 21, 25, 12]",<class 'list'>,<class 'int'>,9
16459,"[27, 18, 49, 33, 35, 48, 7, 18, 32, 16]",<class 'list'>,<class 'int'>,10
16460,"[27, 14, 30, 47, 14, 4, 31, 39, 40, 20]",<class 'list'>,<class 'int'>,10
16461,"[43, 18, 6]",<class 'list'>,<class 'int'>,3
16462,"[31, 26, 49, 16, 12, 35, 26, 7, 3, 30, 43, 23, 43, 42]",<class 'list'>,<class 'int'>,14
16463,"[15, 14, 21, 11, 41, 22]",<class 'list'>,<class 'int'>,6
16464,"[1, 7, 6]",<class 'list'>,<class 'int'>,3
16465,"[21, 7, 2, 7, 36, 8, 22, 39, 48, 32]",<class 'list'>,<class 'int'>,10
16466,"[25, 13, 37, 29, 20, 24]",<class 'list'>,<class 'int'>,6
16467,"[36, 32, 9]",<class 'list'>,<class 'int'>,3
16468,"[38, 28, 1, 28, 48, 6, 5, 11, 20, 3, 14]",<class 'list'>,<class 'int'>,11
16469,"[39, 25, 5, 24, 27, 48, 26, 26, 23, 37, 43]",<class 'list'>,<class 'int'>,11
16470,"[5, 49, 38, 40, 5, 24, 40, 19, 27, 23]",<class 'list'>,<class 'int'>,10
16471,"[30, 48, 32, 10, 42, 24, 6, 23, 12, 40, 30, 17, 29]",<class 'list'>,<class 'int'>,13
16472,"[42, 14, 46, 46, 43]",<class 'list'>,<class 'int'>,5
16473,"[13, 12, 5, 45]",<class 'list'>,<class 'int'>,4
16474,"[33, 20, 8, 8, 47, 17, 7, 23, 11, 22, 19, 2]",<class 'list'>,<class 'int'>,12
16475,"[25, 21, 38, 27]",<class 'list'>,<class 'int'>,4
16476,"[6, 19, 18, 43]",<class 'list'>,<class 'int'>,4
16477,"[19, 4, 21, 44, 40, 30, 25, 47, 48, 41]",<class 'list'>,<class 'int'>,10
16478,"[31, 5, 26, 20, 36, 27, 30, 43, 10, 3]",<class 'list'>,<class 'int'>,10
16479,"[44, 49, 10]",<class 'list'>,<class 'int'>,3
16480,"[43, 33, 16]",<class 'list'>,<class 'int'>,3
16481,"[45, 42, 17, 21, 8, 34]",<class 'list'>,<class 'int'>,6
16482,"[10, 46, 10, 48]",<class 'list'>,<class 'int'>,4
16483,"[13, 4, 4, 31, 32, 6, 7, 8, 33, 37]",<class 'list'>,<class 'int'>,10
16484,"[34, 45, 42, 31, 3]",<class 'list'>,<class 'int'>,5
16485,"[28, 18, 4, 31]",<class 'list'>,<class 'int'>,4
16486,"[12, 8, 5, 31]",<class 'list'>,<class 'int'>,4
16487,"[31, 41, 1, 43, 19, 20, 42, 4]",<class 'list'>,<class 'int'>,8
16488,"[15, 20, 32, 11, 39, 14, 48, 14, 35, 44, 44]",<class 'list'>,<class 'int'>,11
16489,"[34, 11, 24, 11, 1, 7]",<class 'list'>,<class 'int'>,6
16490,"[15, 43, 5, 22]",<class 'list'>,<class 'int'>,4
16491,"[40, 48, 2, 42, 19, 43, 28, 26]",<class 'list'>,<class 'int'>,8
16492,"[26, 3, 1, 7, 27, 10, 49, 19, 28]",<class 'list'>,<class 'int'>,9
16493,"[15, 44, 46, 20, 28, 32, 17, 40, 9, 41, 44, 29, 12]",<class 'list'>,<class 'int'>,13
16494,"[5, 4, 16, 17, 42]",<class 'list'>,<class 'int'>,5
16495,"[6, 22, 7, 35, 36, 12, 1, 22, 25, 24, 14, 46, 10]",<class 'list'>,<class 'int'>,13
16496,"[11, 1, 7, 19, 46, 16, 23, 8, 9, 14, 8, 15, 31, 10]",<class 'list'>,<class 'int'>,14
16497,"[39, 17, 2, 29, 35, 47, 32, 23, 7, 9, 47, 45, 48]",<class 'list'>,<class 'int'>,13
16498,"[4, 32, 11, 3, 35, 13, 24, 43, 48, 30, 48, 41, 15]",<class 'list'>,<class 'int'>,13
16499,"[27, 1, 36, 19, 23, 8, 6, 13, 18]",<class 'list'>,<class 'int'>,9
16500,"[35, 11, 45, 37, 22, 25, 4]",<class 'list'>,<class 'int'>,7
16501,"[43, 45, 1, 49, 31, 5, 20, 36, 34, 45, 18, 43]",<class 'list'>,<class 'int'>,12
16502,"[6, 16, 25, 46, 35, 22, 41, 18, 17, 47, 44]",<class 'list'>,<class 'int'>,11
16503,"[48, 11, 43, 46, 11, 32, 25, 40, 47]",<class 'list'>,<class 'int'>,9
16504,"[46, 4, 4, 25, 31, 47, 23, 29, 35, 48, 21, 7, 2]",<class 'list'>,<class 'int'>,13
16505,"[30, 38, 38, 48, 37, 44, 14]",<class 'list'>,<class 'int'>,7
16506,"[24, 45, 4, 4, 6, 36, 25, 48]",<class 'list'>,<class 'int'>,8
16507,"[13, 32, 12, 25, 10, 47, 38, 16, 43, 23, 24, 42, 26]",<class 'list'>,<class 'int'>,13
16508,"[36, 29, 42, 28]",<class 'list'>,<class 'int'>,4
16509,"[6, 48, 16, 18, 2, 37, 45]",<class 'list'>,<class 'int'>,7
16510,"[2, 8, 46, 36, 47, 44]",<class 'list'>,<class 'int'>,6
16511,"[41, 6, 47, 28, 19, 14, 1, 19, 13, 39, 27, 21, 8]",<class 'list'>,<class 'int'>,13
16512,"[16, 31, 2, 42, 18, 32]",<class 'list'>,<class 'int'>,6
16513,"[1, 16, 40, 9, 4, 8]",<class 'list'>,<class 'int'>,6
16514,"[25, 38, 9, 23]",<class 'list'>,<class 'int'>,4
16515,"[24, 28, 42, 31, 46, 12, 12]",<class 'list'>,<class 'int'>,7
16516,"[35, 9, 2, 13, 4, 25, 48, 1, 47, 23, 4]",<class 'list'>,<class 'int'>,11
16517,"[9, 26, 31, 18, 33, 39, 49, 3, 4, 44, 43]",<class 'list'>,<class 'int'>,11
16518,"[8, 47, 49]",<class 'list'>,<class 'int'>,3
16519,"[32, 17, 32, 23, 46, 23, 48, 28, 13, 35, 43, 39]",<class 'list'>,<class 'int'>,12
16520,"[39, 37, 36, 16, 41, 24, 43, 9, 9, 33, 27, 14, 1]",<class 'list'>,<class 'int'>,13
16521,"[38, 28, 5, 8, 44, 16]",<class 'list'>,<class 'int'>,6
16522,"[35, 31, 19, 43, 27, 45, 38, 16, 42, 33, 27, 42, 27]",<class 'list'>,<class 'int'>,13
16523,"[49, 18, 12, 1, 26]",<class 'list'>,<class 'int'>,5
16524,"[21, 36, 2, 35, 26, 17, 25, 39, 28]",<class 'list'>,<class 'int'>,9
16525,"[33, 43, 34, 23, 34, 19, 8, 24, 7]",<class 'list'>,<class 'int'>,9
16526,"[25, 8, 7, 37, 27]",<class 'list'>,<class 'int'>,5
16527,"[39, 3, 24]",<class 'list'>,<class 'int'>,3
16528,"[8, 14, 7]",<class 'list'>,<class 'int'>,3
16529,"[13, 16, 23, 32, 20, 19, 21]",<class 'list'>,<class 'int'>,7
16530,"[16, 40, 9, 9, 47]",<class 'list'>,<class 'int'>,5
16531,"[44, 20, 45, 17, 23, 47, 45, 29]",<class 'list'>,<class 'int'>,8
16532,"[10, 13, 23, 37, 15]",<class 'list'>,<class 'int'>,5
16533,"[33, 12, 30, 16, 6, 29, 21, 8, 5, 41]",<class 'list'>,<class 'int'>,10
16534,"[43, 30, 4, 25, 32, 41, 22, 17, 47, 30, 1, 2, 41]",<class 'list'>,<class 'int'>,13
